benchmark,task,method,noise_rate,repetition,corrupted_selected_labels,classes_with_target_support,mean_cosine_to_oracle_target_prototype,target_labels_used_only_for_noise_control_and_posthoc_diagnostics,accuracy,balanced_accuracy
officehome,A2R,without_source_fusion,0.5,2,1802,65,0.9650280475616455,True,88.04223089281615,86.08628197668699
officehome,A2R,source_anchored,0.5,3,1802,65,0.9641273617744446,True,88.63897176956621,86.72164610827939
officehome,A2R,without_source_fusion,0.5,3,1802,65,0.9641273617744446,True,88.11108560936424,86.21886597105876
officehome,A2R,source_anchored,0.5,4,1802,65,0.9646881222724915,True,88.63897176956621,86.71580656554562
officehome,A2R,without_source_fusion,0.5,4,1802,65,0.9646881222724915,True,88.06518246499884,86.13451965662439
officehome,C2A,source_anchored,0.0,0,0,64,0.9663699269294739,True,79.68685620107128,75.42198968938507
officehome,C2A,without_source_fusion,0.0,0,0,64,0.9651697874069214,True,79.15121549237742,74.93633591957463
officehome,C2A,source_anchored,0.0,1,0,64,0.9663699269294739,True,79.68685620107128,75.42198968938507
officehome,C2A,without_source_fusion,0.0,1,0,64,0.9651697874069214,True,79.15121549237742,74.93633591957463
officehome,C2A,source_anchored,0.0,2,0,64,0.9663699269294739,True,79.68685620107128,75.42198968938507
officehome,C2A,without_source_fusion,0.0,2,0,64,0.9651697874069214,True,79.15121549237742,74.93633591957463
officehome,C2A,source_anchored,0.0,3,0,64,0.9663699269294739,True,79.68685620107128,75.42198968938507
officehome,C2A,without_source_fusion,0.0,3,0,64,0.9651697874069214,True,79.15121549237742,74.93633591957463
officehome,C2A,source_anchored,0.0,4,0,64,0.9663699269294739,True,79.68685620107128,75.42198968938507
officehome,C2A,without_source_fusion,0.0,4,0,64,0.9651697874069214,True,79.15121549237742,74.93633591957463
officehome,C2A,source_anchored,0.1,0,165,64,0.9654331207275391,True,79.81046559538525,75.6509274183228
officehome,C2A,without_source_fusion,0.1,0,165,64,0.9642329216003418,True,79.19241862381541,74.97472143695174
officehome,C2A,source_anchored,0.1,1,165,65,0.9744459390640259,True,79.89287185826123,75.74902140949061
officehome,C2A,without_source_fusion,0.1,1,165,65,0.9744459390640259,True,79.35723114956737,75.18056717851177
officehome,C2A,source_anchored,0.1,2,165,65,0.97129887342453,True,79.85166872682325,75.7206771130725
officehome,C2A,without_source_fusion,0.1,2,165,65,0.97129887342453,True,79.23362175525341,75.07473253696284
officehome,C2A,source_anchored,0.1,3,165,65,0.9711146950721741,True,79.81046559538525,75.73456600196138
officehome,C2A,without_source_fusion,0.1,3,165,65,0.9711146950721741,True,79.15121549237742,74.96820018043049
officehome,C2A,source_anchored,0.1,4,165,65,0.972844660282135,True,79.85166872682325,75.75439339678879
officehome,C2A,without_source_fusion,0.1,4,165,65,0.972844660282135,True,79.31602801812939,75.0664313143759
officehome,C2A,source_anchored,0.2,0,330,65,0.9689723253250122,True,79.6456530696333,75.36420574206623
officehome,C2A,without_source_fusion,0.2,0,330,65,0.9689723253250122,True,79.27482488669139,75.17193796311562
officehome,C2A,source_anchored,0.2,1,330,65,0.9682149291038513,True,79.93407498969923,75.90641645532959
officehome,C2A,without_source_fusion,0.2,1,330,65,0.9682149291038513,True,79.06880922950144,74.85744981968013
officehome,C2A,source_anchored,0.2,2,330,65,0.9695296287536621,True,79.89287185826123,75.9218150898517
officehome,C2A,without_source_fusion,0.2,2,330,65,0.9695296287536621,True,79.11001236093944,74.95679435647112
officehome,C2A,source_anchored,0.2,3,330,65,0.9682404398918152,True,79.6456530696333,75.43983295722833
officehome,C2A,without_source_fusion,0.2,3,330,65,0.9682404398918152,True,78.90399670374948,74.63380693140309
officehome,C2A,source_anchored,0.2,4,330,65,0.9680564403533936,True,79.72805933250928,75.55091028569699
officehome,C2A,without_source_fusion,0.2,4,330,65,0.9680564403533936,True,79.15121549237742,75.05350973214541
officehome,C2A,source_anchored,0.3,0,495,65,0.9646640419960022,True,79.89287185826123,75.7447780121734
officehome,C2A,without_source_fusion,0.3,0,495,65,0.9646640419960022,True,79.19241862381541,75.07777919790423
officehome,C2A,source_anchored,0.3,1,495,65,0.9629775881767273,True,79.85166872682325,75.80582807322345
officehome,C2A,without_source_fusion,0.3,1,495,65,0.9629775881767273,True,79.19241862381541,75.0617386386306
officehome,C2A,source_anchored,0.3,2,495,65,0.96452796459198,True,79.68685620107128,75.46852648592187
officehome,C2A,without_source_fusion,0.3,2,495,65,0.96452796459198,True,79.06880922950144,74.92620750309946
officehome,C2A,source_anchored,0.3,3,495,65,0.961783766746521,True,79.85166872682325,75.77041903781443
officehome,C2A,without_source_fusion,0.3,3,495,65,0.961783766746521,True,79.06880922950144,74.90276269394037
officehome,C2A,source_anchored,0.3,4,495,65,0.9652005434036255,True,79.52204367531932,75.29603024667556
officehome,C2A,without_source_fusion,0.3,4,495,65,0.9652005434036255,True,78.98640296662546,74.85861347257595
officehome,C2A,source_anchored,0.4,0,660,65,0.9573445320129395,True,79.72805933250928,75.67395994135533
officehome,C2A,without_source_fusion,0.4,0,660,65,0.9573445320129395,True,79.06880922950144,74.9316533938837
officehome,C2A,source_anchored,0.4,1,660,65,0.9584367275238037,True,80.05768438401319,75.87040238779778
officehome,C2A,without_source_fusion,0.4,1,660,65,0.9584367275238037,True,79.11001236093944,74.92598654611159
officehome,C2A,source_anchored,0.4,2,660,65,0.9603599905967712,True,79.72805933250928,75.53795102273772
officehome,C2A,without_source_fusion,0.4,2,660,65,0.9603599905967712,True,79.19241862381541,75.16194503207007
officehome,C2A,source_anchored,0.4,3,660,65,0.9567030668258667,True,79.68685620107128,75.52391554131093
officehome,C2A,without_source_fusion,0.4,3,660,65,0.9567030668258667,True,79.02760609806346,74.83702038461654
officehome,C2A,source_anchored,0.4,4,660,65,0.9589828848838806,True,79.89287185826123,75.77432943479863
officehome,C2A,without_source_fusion,0.4,4,660,65,0.9589828848838806,True,79.11001236093944,74.99452911465416
officehome,C2A,source_anchored,0.5,0,825,65,0.9508854150772095,True,79.72805933250928,75.59878033896054
officehome,C2A,without_source_fusion,0.5,0,825,65,0.9508854150772095,True,79.06880922950144,74.89036208457433
officehome,C2A,source_anchored,0.5,1,825,65,0.9488447308540344,True,79.52204367531932,75.28076979816518
officehome,C2A,without_source_fusion,0.5,1,825,65,0.9488447308540344,True,78.86279357231149,74.78427085805723
officehome,C2A,source_anchored,0.5,2,825,65,0.9510607123374939,True,79.76926246394726,75.57751670205494
officehome,C2A,without_source_fusion,0.5,2,825,65,0.9510607123374939,True,79.06880922950144,74.95068174185941
officehome,C2A,source_anchored,0.5,3,825,65,0.9477121829986572,True,79.72805933250928,75.6974642148596
officehome,C2A,without_source_fusion,0.5,3,825,65,0.9477121829986572,True,79.15121549237742,75.01100617326398
officehome,C2A,source_anchored,0.5,4,825,65,0.949004054069519,True,79.76926246394726,75.84214682693353
officehome,C2A,without_source_fusion,0.5,4,825,65,0.949004054069519,True,78.94519983518748,74.75540479658245
officehome,C2P,source_anchored,0.0,0,0,64,0.9848620891571045,True,87.92520838026583,87.24540412484718
officehome,C2P,without_source_fusion,0.0,0,0,64,0.9835944771766663,True,87.72246001351655,87.05688167522905
officehome,C2P,source_anchored,0.0,1,0,64,0.9848620891571045,True,87.92520838026583,87.24540412484718
officehome,C2P,without_source_fusion,0.0,1,0,64,0.9835944771766663,True,87.72246001351655,87.05688167522905
officehome,C2P,source_anchored,0.0,2,0,64,0.9848620891571045,True,87.92520838026583,87.24540412484718
officehome,C2P,without_source_fusion,0.0,2,0,64,0.9835944771766663,True,87.72246001351655,87.05688167522905
officehome,C2P,source_anchored,0.0,3,0,64,0.9848620891571045,True,87.92520838026583,87.24540412484718
officehome,C2P,without_source_fusion,0.0,3,0,64,0.9835944771766663,True,87.72246001351655,87.05688167522905
officehome,C2P,source_anchored,0.0,4,0,64,0.9848620891571045,True,87.92520838026583,87.24540412484718
officehome,C2P,without_source_fusion,0.0,4,0,64,0.9835944771766663,True,87.72246001351655,87.05688167522905
officehome,C2P,source_anchored,0.1,0,368,65,0.9914402961730957,True,87.88015318765487,87.17437617386169
officehome,C2P,without_source_fusion,0.1,0,368,65,0.9914402961730957,True,87.76751520612751,87.11339768980649
officehome,C2P,source_anchored,0.1,1,368,65,0.991470217704773,True,87.83509799504394,87.1057908440695
officehome,C2P,without_source_fusion,0.1,1,368,65,0.991470217704773,True,87.67740482090561,86.99511811991401
officehome,C2P,source_anchored,0.1,2,368,65,0.9903812408447266,True,87.83509799504394,87.16340554996414
officehome,C2P,without_source_fusion,0.1,2,368,65,0.9903812408447266,True,87.67740482090561,87.0184858079621
officehome,C2P,source_anchored,0.1,3,368,65,0.9908940196037292,True,87.83509799504394,87.13079473441177
officehome,C2P,without_source_fusion,0.1,3,368,65,0.9908940196037292,True,87.74498760982203,87.08201625474764
officehome,C2P,source_anchored,0.1,4,368,65,0.990382969379425,True,87.81257039873846,87.11616923995052
officehome,C2P,without_source_fusion,0.1,4,368,65,0.990382969379425,True,87.72246001351655,87.04381677440334
officehome,C2P,source_anchored,0.2,0,737,65,0.9868837594985962,True,87.90268078396035,87.19902199065349
officehome,C2P,without_source_fusion,0.2,0,737,65,0.9868837594985962,True,87.65487722460014,86.96078869137524
officehome,C2P,source_anchored,0.2,1,737,65,0.9870888590812683,True,87.88015318765487,87.19767256394249
officehome,C2P,without_source_fusion,0.2,1,737,65,0.9870888590812683,True,87.67740482090561,87.0077972383838
officehome,C2P,source_anchored,0.2,2,737,65,0.9877660870552063,True,87.79004280243298,87.085718836407
officehome,C2P,without_source_fusion,0.2,2,737,65,0.9877660870552063,True,87.63234962829466,86.93211586051694
officehome,C2P,source_anchored,0.2,3,737,65,0.9867420196533203,True,87.8576255913494,87.16168220947135
officehome,C2P,without_source_fusion,0.2,3,737,65,0.9867420196533203,True,87.72246001351655,87.04899214918618
officehome,C2P,source_anchored,0.2,4,737,65,0.987451434135437,True,87.81257039873846,87.10194304638075
officehome,C2P,without_source_fusion,0.2,4,737,65,0.987451434135437,True,87.67740482090561,86.99094458199626
officehome,C2P,source_anchored,0.3,0,1105,65,0.9816256165504456,True,87.79004280243298,87.10530334296688
officehome,C2P,without_source_fusion,0.3,0,1105,65,0.9816256165504456,True,87.67740482090561,87.01405072152156
officehome,C2P,source_anchored,0.3,1,1105,65,0.9812250137329102,True,87.8576255913494,87.15741510788972
officehome,C2P,without_source_fusion,0.3,1,1105,65,0.9812250137329102,True,87.67740482090561,87.00367221114307
officehome,C2P,source_anchored,0.3,2,1105,65,0.9813401699066162,True,87.79004280243298,87.11201133022985
officehome,C2P,without_source_fusion,0.3,2,1105,65,0.9813401699066162,True,87.65487722460014,86.96163195409208
officehome,C2P,source_anchored,0.3,3,1105,65,0.9807449579238892,True,87.81257039873846,87.12237439281401
officehome,C2P,without_source_fusion,0.3,3,1105,65,0.9807449579238892,True,87.72246001351655,87.0422771153824
officehome,C2P,source_anchored,0.3,4,1105,65,0.981512725353241,True,87.74498760982203,87.03516561559759
officehome,C2P,without_source_fusion,0.3,4,1105,65,0.981512725353241,True,87.63234962829466,86.95730796771448
officehome,C2P,source_anchored,0.4,0,1473,65,0.9718401432037354,True,87.67740482090561,86.96001178846022
officehome,C2P,without_source_fusion,0.4,0,1473,65,0.9718401432037354,True,87.60982203198918,86.94066337865841
officehome,C2P,source_anchored,0.4,1,1473,65,0.9725856184959412,True,87.67740482090561,86.9549724888331
officehome,C2P,without_source_fusion,0.4,1,1473,65,0.9725856184959412,True,87.63234962829466,86.93996348171939
officehome,C2P,source_anchored,0.4,2,1473,65,0.9721292853355408,True,87.83509799504394,87.12929939643088
officehome,C2P,without_source_fusion,0.4,2,1473,65,0.9721292853355408,True,87.72246001351655,87.03099626158283
officehome,C2P,source_anchored,0.4,3,1473,65,0.972830593585968,True,87.83509799504394,87.12268214427101
officehome,C2P,without_source_fusion,0.4,3,1473,65,0.972830593585968,True,87.56476683937824,86.901296152478
officehome,C2P,source_anchored,0.4,4,1473,65,0.9723192453384399,True,87.76751520612751,87.06906839795398
officehome,C2P,without_source_fusion,0.4,4,1473,65,0.9723192453384399,True,87.60982203198918,86.92591441571585
officehome,C2P,source_anchored,0.5,0,1842,65,0.9635637998580933,True,87.81257039873846,87.12696773031185
officehome,C2P,without_source_fusion,0.5,0,1842,65,0.9635637998580933,True,87.58729443568372,86.89270898069361
officehome,C2P,source_anchored,0.5,1,1842,65,0.9623422026634216,True,87.63234962829466,86.91450501979422
officehome,C2P,without_source_fusion,0.5,1,1842,65,0.9623422026634216,True,87.54223924307276,86.84532926014712
officehome,C2P,source_anchored,0.5,2,1842,65,0.9627590179443359,True,87.74498760982203,86.99713730946299
officehome,C2P,without_source_fusion,0.5,2,1842,65,0.9627590179443359,True,87.56476683937824,86.85832623534742
officehome,C2P,source_anchored,0.5,3,1842,65,0.9620202779769897,True,87.72246001351655,87.01819688224639
officehome,C2P,without_source_fusion,0.5,3,1842,65,0.9620202779769897,True,87.54223924307276,86.88592003077692
officehome,C2P,source_anchored,0.5,4,1842,65,0.9606654047966003,True,87.65487722460014,86.91265454338797
officehome,C2P,without_source_fusion,0.5,4,1842,65,0.9606654047966003,True,87.56476683937824,86.86374045270803
officehome,C2R,source_anchored,0.0,0,0,65,0.9918806552886963,True,88.96029378012393,87.12254176817049
officehome,C2R,without_source_fusion,0.0,0,0,65,0.9918806552886963,True,88.31764975900849,86.44649966541567
officehome,C2R,source_anchored,0.0,1,0,65,0.9918806552886963,True,88.96029378012393,87.12254176817049
officehome,C2R,without_source_fusion,0.0,1,0,65,0.9918806552886963,True,88.31764975900849,86.44649966541567
officehome,C2R,source_anchored,0.0,2,0,65,0.9918806552886963,True,88.96029378012393,87.12254176817049
officehome,C2R,without_source_fusion,0.0,2,0,65,0.9918806552886963,True,88.31764975900849,86.44649966541567
officehome,C2R,source_anchored,0.0,3,0,65,0.9918806552886963,True,88.96029378012393,87.12254176817049
officehome,C2R,without_source_fusion,0.0,3,0,65,0.9918806552886963,True,88.31764975900849,86.44649966541567
officehome,C2R,source_anchored,0.0,4,0,65,0.9918806552886963,True,88.96029378012393,87.12254176817049
officehome,C2R,without_source_fusion,0.0,4,0,65,0.9918806552886963,True,88.31764975900849,86.44649966541567
officehome,C2R,source_anchored,0.1,0,356,65,0.9902302622795105,True,88.98324535230662,87.18070826141843
officehome,C2R,without_source_fusion,0.1,0,356,65,0.9902302622795105,True,88.17994032591233,86.25833923880225
officehome,C2R,source_anchored,0.1,1,356,65,0.991318941116333,True,88.86848749139315,87.02983074873183
officehome,C2R,without_source_fusion,0.1,1,356,65,0.991318941116333,True,88.22584347027771,86.32464931627256
officehome,C2R,source_anchored,0.1,2,356,65,0.9912288784980774,True,88.93734220794124,87.11287679715694
officehome,C2R,without_source_fusion,0.1,2,356,65,0.9912288784980774,True,88.20289189809502,86.2751626729878
officehome,C2R,source_anchored,0.1,3,356,65,0.9917802214622498,True,88.93734220794124,87.11786591181587
officehome,C2R,without_source_fusion,0.1,3,356,65,0.9917802214622498,True,88.17994032591233,86.26944835256415
officehome,C2R,source_anchored,0.1,4,356,65,0.9920508861541748,True,88.93734220794124,87.0991693306193
officehome,C2R,without_source_fusion,0.1,4,356,65,0.9920508861541748,True,88.22584347027771,86.31240475919361
officehome,C2R,source_anchored,0.2,0,713,65,0.9875572919845581,True,88.91439063575855,87.09124518099472
officehome,C2R,without_source_fusion,0.2,0,713,65,0.9875572919845581,True,88.20289189809502,86.32169913547236
officehome,C2R,source_anchored,0.2,1,713,65,0.9872281551361084,True,88.86848749139315,87.03703388653051
officehome,C2R,without_source_fusion,0.2,1,713,65,0.9872281551361084,True,88.06518246499884,86.13086602978682
officehome,C2R,source_anchored,0.2,2,713,65,0.9873625636100769,True,88.79963277484507,86.92679127911704
officehome,C2R,without_source_fusion,0.2,2,713,65,0.9873625636100769,True,88.17994032591233,86.26711913275749
officehome,C2R,source_anchored,0.2,3,713,65,0.9880085587501526,True,88.86848749139315,87.02502989934041
officehome,C2R,without_source_fusion,0.2,3,713,65,0.9880085587501526,True,88.17994032591233,86.25368349532705
officehome,C2R,source_anchored,0.2,4,713,65,0.9885008335113525,True,88.86848749139315,86.99368290527993
officehome,C2R,without_source_fusion,0.2,4,713,65,0.9885008335113525,True,88.13403718154693,86.21123178863837
officehome,C2R,source_anchored,0.3,0,1070,65,0.9826985001564026,True,88.86848749139315,87.01738171222944
officehome,C2R,without_source_fusion,0.3,0,1070,65,0.9826985001564026,True,88.15698875372962,86.25034038313566
officehome,C2R,source_anchored,0.3,1,1070,65,0.9823305606842041,True,88.82258434702777,86.96968271567074
officehome,C2R,without_source_fusion,0.3,1,1070,65,0.9823305606842041,True,88.13403718154693,86.21505473222958
officehome,C2R,source_anchored,0.3,2,1070,65,0.9815589189529419,True,88.77668120266237,86.90361554284462
officehome,C2R,without_source_fusion,0.3,2,1070,65,0.9815589189529419,True,88.2946981868258,86.38229968331589
officehome,C2R,source_anchored,0.3,3,1070,65,0.9824485778808594,True,88.89143906357585,87.04291522148057
officehome,C2R,without_source_fusion,0.3,3,1070,65,0.9824485778808594,True,88.08813403718155,86.16155216463962
officehome,C2R,source_anchored,0.3,4,1070,65,0.9821540713310242,True,88.89143906357585,87.06917308576391
officehome,C2R,without_source_fusion,0.3,4,1070,65,0.9821540713310242,True,88.11108560936424,86.19591631280335
officehome,C2R,source_anchored,0.4,0,1426,65,0.9746306538581848,True,88.75372963047968,86.87980118212799
officehome,C2R,without_source_fusion,0.4,0,1426,65,0.9746306538581848,True,88.08813403718155,86.16807579083132
officehome,C2R,source_anchored,0.4,1,1426,65,0.974598228931427,True,88.75372963047968,86.88626568191246
officehome,C2R,without_source_fusion,0.4,1,1426,65,0.974598228931427,True,88.08813403718155,86.17093143471261
officehome,C2R,source_anchored,0.4,2,1426,65,0.975702166557312,True,88.73077805829699,86.84400977380588
officehome,C2R,without_source_fusion,0.4,2,1426,65,0.975702166557312,True,88.13403718154693,86.22247548542953
officehome,C2R,source_anchored,0.4,3,1426,65,0.9752033948898315,True,88.79963277484507,86.93486937544424
officehome,C2R,without_source_fusion,0.4,3,1426,65,0.9752033948898315,True,88.15698875372962,86.23082327740987
officehome,C2R,source_anchored,0.4,4,1426,65,0.9756126403808594,True,88.75372963047968,86.87936936113341
officehome,C2R,without_source_fusion,0.4,4,1426,65,0.9756126403808594,True,88.20289189809502,86.28871640735969
officehome,C2R,source_anchored,0.5,0,1782,65,0.9645577073097229,True,88.82258434702777,86.9567661816351
officehome,C2R,without_source_fusion,0.5,0,1782,65,0.9645577073097229,True,88.13403718154693,86.21564380095376
officehome,C2R,source_anchored,0.5,1,1782,65,0.9647443294525146,True,88.7078264861143,86.78173308861396
officehome,C2R,without_source_fusion,0.5,1,1782,65,0.9647443294525146,True,88.11108560936424,86.18938944054145
officehome,C2R,source_anchored,0.5,2,1782,65,0.9644785523414612,True,88.73077805829699,86.8663732119993
officehome,C2R,without_source_fusion,0.5,2,1782,65,0.9644785523414612,True,88.13403718154693,86.20851900450471
officehome,C2R,source_anchored,0.5,3,1782,65,0.9657914638519287,True,88.77668120266237,86.91910566763978
officehome,C2R,without_source_fusion,0.5,3,1782,65,0.9657914638519287,True,88.04223089281615,86.12098508483645
officehome,C2R,source_anchored,0.5,4,1782,65,0.9649579524993896,True,88.7078264861143,86.81443218076484
officehome,C2R,without_source_fusion,0.5,4,1782,65,0.9649579524993896,True,88.11108560936424,86.18984779991929
officehome,P2A,source_anchored,0.0,0,0,64,0.9673182964324951,True,78.90399670374948,74.76383253779893
officehome,P2A,without_source_fusion,0.0,0,0,64,0.9661021828651428,True,79.27482488669139,75.07553005876878
officehome,P2A,source_anchored,0.0,1,0,64,0.9673182964324951,True,78.90399670374948,74.76383253779893
officehome,P2A,without_source_fusion,0.0,1,0,64,0.9661021828651428,True,79.27482488669139,75.07553005876878
officehome,P2A,source_anchored,0.0,2,0,64,0.9673182964324951,True,78.90399670374948,74.76383253779893
officehome,P2A,without_source_fusion,0.0,2,0,64,0.9661021828651428,True,79.27482488669139,75.07553005876878
officehome,P2A,source_anchored,0.0,3,0,64,0.9673182964324951,True,78.90399670374948,74.76383253779893
officehome,P2A,without_source_fusion,0.0,3,0,64,0.9661021828651428,True,79.27482488669139,75.07553005876878
officehome,P2A,source_anchored,0.0,4,0,64,0.9673182964324951,True,78.90399670374948,74.76383253779893
officehome,P2A,without_source_fusion,0.0,4,0,64,0.9661021828651428,True,79.27482488669139,75.07553005876878
officehome,P2A,source_anchored,0.1,0,168,64,0.9681047797203064,True,78.98640296662546,74.83072216990595
officehome,P2A,without_source_fusion,0.1,0,168,64,0.9668886661529541,True,79.23362175525341,75.14060095278703
officehome,P2A,source_anchored,0.1,1,168,65,0.9729717373847961,True,78.98640296662546,74.78094403476197
officehome,P2A,without_source_fusion,0.1,1,168,65,0.9729717373847961,True,79.15121549237742,75.06867684514864
officehome,P2A,source_anchored,0.1,2,168,65,0.9749605059623718,True,79.11001236093944,75.00125534043913
officehome,P2A,without_source_fusion,0.1,2,168,65,0.9749605059623718,True,79.06880922950144,74.87767958990989
officehome,P2A,source_anchored,0.1,3,168,65,0.9723641872406006,True,79.02760609806346,74.92873526791905
officehome,P2A,without_source_fusion,0.1,3,168,65,0.9723641872406006,True,79.35723114956737,75.16791316585775
officehome,P2A,source_anchored,0.1,4,168,65,0.9740869402885437,True,78.8215904408735,74.63751277912624
officehome,P2A,without_source_fusion,0.1,4,168,65,0.9740869402885437,True,79.23362175525341,75.07827731151602
officehome,P2A,source_anchored,0.2,0,336,65,0.9719761610031128,True,78.98640296662546,74.93986021382662
officehome,P2A,without_source_fusion,0.2,0,336,65,0.9719761610031128,True,79.27482488669139,75.18830755843261
officehome,P2A,source_anchored,0.2,1,336,65,0.9713103175163269,True,79.06880922950144,74.92488061348116
officehome,P2A,without_source_fusion,0.2,1,336,65,0.9713103175163269,True,79.23362175525341,75.0903003025306
officehome,P2A,source_anchored,0.2,2,336,65,0.9725093245506287,True,79.02760609806346,75.00519944029116
officehome,P2A,without_source_fusion,0.2,2,336,65,0.9725093245506287,True,78.98640296662546,74.75227179986797
officehome,P2A,source_anchored,0.2,3,336,65,0.9710114598274231,True,79.06880922950144,75.04683938602318
officehome,P2A,without_source_fusion,0.2,3,336,65,0.9710114598274231,True,79.27482488669139,75.18409247527016
officehome,P2A,source_anchored,0.2,4,336,65,0.9722487926483154,True,78.86279357231149,74.83110757470995
officehome,P2A,without_source_fusion,0.2,4,336,65,0.9722487926483154,True,79.19241862381541,75.06279091821007
officehome,P2A,source_anchored,0.3,0,504,65,0.9640310406684875,True,78.86279357231149,74.72303192986278
officehome,P2A,without_source_fusion,0.3,0,504,65,0.9640310406684875,True,79.11001236093944,74.94064043858504
officehome,P2A,source_anchored,0.3,1,504,65,0.9670193791389465,True,79.02760609806346,74.90010279044428
officehome,P2A,without_source_fusion,0.3,1,504,65,0.9670193791389465,True,79.23362175525341,75.11291893364833
officehome,P2A,source_anchored,0.3,2,504,65,0.9652758240699768,True,78.98640296662546,74.89228560646939
officehome,P2A,without_source_fusion,0.3,2,504,65,0.9652758240699768,True,79.39843428100536,75.36241415359183
officehome,P2A,source_anchored,0.3,3,504,65,0.965601921081543,True,78.98640296662546,74.87914433597518
officehome,P2A,without_source_fusion,0.3,3,504,65,0.965601921081543,True,79.06880922950144,74.92590913813943
officehome,P2A,source_anchored,0.3,4,504,65,0.9643274545669556,True,79.02760609806346,74.98358027671142
officehome,P2A,without_source_fusion,0.3,4,504,65,0.9643274545669556,True,79.23362175525341,75.1588330646724
officehome,P2A,source_anchored,0.4,0,672,65,0.9564950466156006,True,79.06880922950144,75.01833926480428
officehome,P2A,without_source_fusion,0.4,0,672,65,0.9564950466156006,True,79.11001236093944,74.93107927014321
officehome,P2A,source_anchored,0.4,1,672,65,0.958400309085846,True,78.90399670374948,74.76042069199579
officehome,P2A,without_source_fusion,0.4,1,672,65,0.958400309085846,True,79.06880922950144,74.91867526836359
officehome,P2A,source_anchored,0.4,2,672,65,0.9587938189506531,True,78.98640296662546,74.84459049228494
officehome,P2A,without_source_fusion,0.4,2,672,65,0.9587938189506531,True,79.06880922950144,75.01616690730035
officehome,P2A,source_anchored,0.4,3,672,65,0.9565663933753967,True,78.90399670374948,74.84312215709586
officehome,P2A,without_source_fusion,0.4,3,672,65,0.9565663933753967,True,79.15121549237742,74.99375211387715
officehome,P2A,source_anchored,0.4,4,672,65,0.9572920799255371,True,78.78038730943551,74.66229234738407
officehome,P2A,without_source_fusion,0.4,4,672,65,0.9572920799255371,True,79.11001236093944,74.92008106975784
officehome,P2A,source_anchored,0.5,0,840,65,0.949158251285553,True,79.11001236093944,75.09705939019055
officehome,P2A,without_source_fusion,0.5,0,840,65,0.949158251285553,True,78.94519983518748,74.79067344651278
officehome,P2A,source_anchored,0.5,1,840,65,0.9499760270118713,True,78.8215904408735,74.74541430938802
officehome,P2A,without_source_fusion,0.5,1,840,65,0.9499760270118713,True,79.11001236093944,74.9818296284008
officehome,P2A,source_anchored,0.5,2,840,65,0.9488316774368286,True,79.02760609806346,74.98896586043085
officehome,P2A,without_source_fusion,0.5,2,840,65,0.9488316774368286,True,79.19241862381541,75.08058367537845
officehome,P2A,source_anchored,0.5,3,840,65,0.9501267671585083,True,78.8215904408735,74.8682810997115
officehome,P2A,without_source_fusion,0.5,3,840,65,0.9501267671585083,True,79.06880922950144,74.99850987174051
officehome,P2A,source_anchored,0.5,4,840,65,0.9519587755203247,True,78.94519983518748,74.85807061188855
officehome,P2A,without_source_fusion,0.5,4,840,65,0.9519587755203247,True,78.98640296662546,74.83535498503176
officehome,P2C,source_anchored,0.0,0,0,65,0.976223886013031,True,67.90378006872852,67.10755027824045
officehome,P2C,without_source_fusion,0.0,0,0,65,0.976223886013031,True,66.87285223367697,66.40267681010315
officehome,P2C,source_anchored,0.0,1,0,65,0.976223886013031,True,67.90378006872852,67.10755027824045
officehome,P2C,without_source_fusion,0.0,1,0,65,0.976223886013031,True,66.87285223367697,66.40267681010315
officehome,P2C,source_anchored,0.0,2,0,65,0.976223886013031,True,67.90378006872852,67.10755027824045
officehome,P2C,without_source_fusion,0.0,2,0,65,0.976223886013031,True,66.87285223367697,66.40267681010315
officehome,P2C,source_anchored,0.0,3,0,65,0.976223886013031,True,67.90378006872852,67.10755027824045
officehome,P2C,without_source_fusion,0.0,3,0,65,0.976223886013031,True,66.87285223367697,66.40267681010315
officehome,P2C,source_anchored,0.0,4,0,65,0.976223886013031,True,67.90378006872852,67.10755027824045
officehome,P2C,without_source_fusion,0.0,4,0,65,0.976223886013031,True,66.87285223367697,66.40267681010315
officehome,P2C,source_anchored,0.1,0,236,65,0.9814547896385193,True,67.85796105383734,67.11824044463619
officehome,P2C,without_source_fusion,0.1,0,236,65,0.9814547896385193,True,66.73539518900343,66.23249856506851
officehome,P2C,source_anchored,0.1,1,236,65,0.9820327758789062,True,67.88087056128293,67.10411679585093
officehome,P2C,without_source_fusion,0.1,1,236,65,0.9820327758789062,True,66.98739977090491,66.50492491379296
officehome,P2C,source_anchored,0.1,2,236,65,0.9820968508720398,True,67.92668957617411,67.1590564361564
officehome,P2C,without_source_fusion,0.1,2,236,65,0.9820968508720398,True,66.94158075601374,66.47419199728418
officehome,P2C,source_anchored,0.1,3,236,65,0.9808661341667175,True,67.81214203894616,67.08245414564567
officehome,P2C,without_source_fusion,0.1,3,236,65,0.9808661341667175,True,66.89576174112256,66.45141346802203
officehome,P2C,source_anchored,0.1,4,236,65,0.9813669919967651,True,67.85796105383734,67.05715496578755
officehome,P2C,without_source_fusion,0.1,4,236,65,0.9813669919967651,True,66.87285223367697,66.36741495643005
officehome,P2C,source_anchored,0.2,0,472,65,0.9828454256057739,True,67.90378006872852,67.14980549520502
